orderID,orderDate,orderTime,orderCost
146,2025-09-16,09:13:13,15.62
147,2025-09-16,09:14:14,18.16
148,2025-09-16,09:14:14,9.29
149,2025-09-16,09:16:16,1.46
150,2025-09-16,09:17:17,10.44
151,2025-09-16,09:17:17,16.40
152,2025-09-16,09:17:17,5.29
153,2025-09-16,09:17:17,8.58
154,2025-09-16,09:19:19,3.01
155,2025-09-16,09:19:19,7.86
156,2025-09-16,09:20:20,9.12
157,2025-09-16,09:22:22,10.13
158,2025-09-16,09:22:22,13.41
159,2025-09-16,09:22:22,8.01
160,2025-09-16,09:23:23,16.41
161,2025-09-16,09:24:24,19.55
162,2025-09-16,09:24:24,20.86
163,2025-09-16,09:24:24,9.84
164,2025-09-16,09:25:25,8.69
165,2025-09-16,09:25:25,9.50
166,2025-09-16,09:26:26,17.27
167,2025-09-16,09:27:27,19.45
168,2025-09-16,09:28:28,16.80
169,2025-09-16,09:29:29,20.24
170,2025-09-16,09:29:29,6.38
171,2025-09-16,09:29:29,8.31
172,2025-09-16,09:30:30,12.74
173,2025-09-16,09:30:30,13.94
174,2025-09-16,09:30:30,17.11
175,2025-09-16,09:30:30,5.94
176,2025-09-16,09:31:31,18.66
177,2025-09-16,09:31:31,4.37
178,2025-09-16,09:31:31,9.99
179,2025-09-16,09:32:32,17.46
180,2025-09-16,09:32:32,5.94
181,2025-09-16,09:32:32,7.62
182,2025-09-16,09:33:33,18.76
183,2025-09-16,09:33:33,4.43
184,2025-09-16,09:34:34,15.86
185,2025-09-16,09:35:35,7.05
186,2025-09-16,09:36:36,1.71
187,2025-09-16,09:36:36,10.10
188,2025-09-16,09:36:36,2.73
189,2025-09-16,09:37:37,15.57
190,2025-09-16,09:37:37,16.15
191,2025-09-16,09:37:37,2.20
192,2025-09-16,09:37:37,5.65
193,2025-09-16,09:37:37,6.62
194,2025-09-16,09:38:38,10.23
195,2025-09-16,09:39:39,19.25
196,2025-09-16,09:40:40,15.68
197,2025-09-16,09:41:41,16.71
198,2025-09-16,09:41:41,17.32
199,2025-09-16,09:42:42,10.72
200,2025-09-16,09:42:42,8.79
201,2025-09-16,09:43:43,1.50
202,2025-09-16,09:43:43,3.12
203,2025-09-16,09:43:43,7.20
204,2025-09-16,09:44:44,16.61
205,2025-09-16,09:45:45,13.47
206,2025-09-16,09:45:45,3.01
207,2025-09-16,09:46:46,15.88
208,2025-09-16,09:46:46,4.53
209,2025-09-16,09:46:46,7.81
210,2025-09-16,09:48:48,16.58
211,2025-09-16,09:48:48,17.90
212,2025-09-16,09:48:48,2.32
213,2025-09-16,09:50:50,1.45
214,2025-09-16,09:50:50,17.73
215,2025-09-16,09:50:50,6.52
216,2025-09-16,09:51:51,6.33
217,2025-09-16,09:52:52,1.05
218,2025-09-16,09:52:52,12.48
219,2025-09-16,09:52:52,18.43
220,2025-09-16,09:52:52,3.18
221,2025-09-16,09:52:52,9.03
222,2025-09-16,09:54:54,12.09
223,2025-09-16,09:54:54,15.08
224,2025-09-16,09:54:54,16.73
225,2025-09-16,09:54:54,17.67
226,2025-09-16,09:54:54,18.73
227,2025-09-16,09:54:54,9.82
228,2025-09-16,09:54:54,9.87
229,2025-09-16,09:55:55,14.46
230,2025-09-16,09:56:56,16.08
231,2025-09-16,09:56:56,18.21
232,2025-09-16,09:56:56,18.24
233,2025-09-16,09:57:57,10.63
234,2025-09-16,09:57:57,12.98
235,2025-09-16,09:57:57,9.45
236,2025-09-17,09:00:00,11.27
237,2025-09-17,09:00:00,5.35
238,2025-09-17,09:00:00,5.61
239,2025-09-17,09:01:01,15.08
240,2025-09-17,09:01:01,16.65
241,2025-09-17,09:02:02,7.54
242,2025-09-17,09:03:03,10.40
243,2025-09-17,09:03:03,19.14
244,2025-09-17,09:03:03,8.46
245,2025-09-17,09:04:04,15.31
246,2025-09-17,09:04:04,16.60
247,2025-09-17,09:04:04,17.42
248,2025-09-17,09:04:04,5.87
249,2025-09-17,09:04:04,7.77
250,2025-09-17,09:04:04,8.75
251,2025-09-17,09:06:06,14.30
252,2025-09-17,09:06:06,5.81
253,2025-09-17,09:07:07,3.22
254,2025-09-17,09:07:07,3.38
255,2025-09-17,09:07:07,6.99
256,2025-09-17,09:08:08,12.45
257,2025-09-17,09:08:08,14.16
258,2025-09-17,09:08:08,16.74
259,2025-09-17,09:09:09,13.36
260,2025-09-17,09:09:09,16.96
261,2025-09-17,09:10:10,3.32
262,2025-09-17,09:10:10,3.92
263,2025-09-17,09:10:10,7.37
264,2025-09-17,09:12:12,2.67
265,2025-09-17,09:13:13,1.62
266,2025-09-17,09:13:13,13.85
267,2025-09-17,09:13:13,6.43
268,2025-09-17,09:14:14,20.57
269,2025-09-17,09:14:14,8.00
270,2025-09-17,09:15:15,4.57
271,2025-09-17,09:16:16,14.37
272,2025-09-17,09:16:16,20.28
273,2025-09-17,09:16:16,5.62
274,2025-09-17,09:17:17,18.29
275,2025-09-17,09:18:18,11.01
276,2025-09-17,09:18:18,8.36
277,2025-09-17,09:18:18,9.94
278,2025-09-17,09:19:19,6.30
279,2025-09-17,09:20:20,17.08
280,2025-09-17,09:20:20,17.09
281,2025-09-17,09:20:20,20.44
282,2025-09-17,09:20:20,5.94
283,2025-09-17,09:22:22,11.55
284,2025-09-17,09:22:22,3.77
285,2025-09-17,09:22:22,6.66
286,2025-09-17,09:22:22,9.71
287,2025-09-17,09:24:24,10.17
288,2025-09-17,09:25:25,1.04
289,2025-09-17,09:25:25,16.23
290,2025-09-17,09:26:26,16.78
291,2025-09-17,09:26:26,17.96
292,2025-09-17,09:26:26,6.65
293,2025-09-17,09:26:26,9.29
294,2025-09-17,09:29:29,20.67
295,2025-09-17,09:30:30,13.76
296,2025-09-17,09:30:30,6.11
297,2025-09-17,09:30:30,6.89
298,2025-09-17,09:30:30,8.23
299,2025-09-17,09:31:31,1.97
300,2025-09-17,09:32:32,18.64
301,2025-09-17,09:32:32,5.81
302,2025-09-17,09:33:33,14.63
303,2025-09-17,09:33:33,18.39
304,2025-09-17,09:33:33,18.52
305,2025-09-17,09:33:33,8.56
306,2025-09-17,09:34:34,17.76
307,2025-09-17,09:34:34,19.90
308,2025-09-17,09:34:34,2.06
309,2025-09-17,09:34:34,5.22
310,2025-09-17,09:34:34,8.26
311,2025-09-17,09:35:35,1.39
312,2025-09-17,09:35:35,14.16
313,2025-09-17,09:35:35,3.02
314,2025-09-17,09:35:35,6.55
315,2025-09-17,09:35:35,9.95
316,2025-09-17,09:36:36,15.64
317,2025-09-17,09:36:36,20.93
318,2025-09-17,09:36:36,4.15
319,2025-09-17,09:37:37,11.64
320,2025-09-17,09:37:37,17.10
321,2025-09-17,09:37:37,7.65
322,2025-09-17,09:38:38,13.20
323,2025-09-17,09:38:38,9.94
324,2025-09-17,09:40:40,10.81
325,2025-09-17,09:41:41,19.14
326,2025-09-17,09:41:41,19.43
327,2025-09-17,09:42:42,11.21
328,2025-09-17,09:42:42,20.28
329,2025-09-17,09:43:43,1.23
330,2025-09-17,09:43:43,10.05
331,2025-09-17,09:43:43,19.65
332,2025-09-17,09:44:44,17.93
333,2025-09-17,09:44:44,8.90
334,2025-09-17,09:45:45,1.19
335,2025-09-17,09:45:45,11.02
336,2025-09-17,09:45:45,14.33
337,2025-09-17,09:45:45,14.60
338,2025-09-17,09:45:45,16.79
339,2025-09-17,09:45:45,4.77
340,2025-09-17,09:46:46,7.62
341,2025-09-17,09:47:47,18.08
342,2025-09-17,09:47:47,20.00
343,2025-09-17,09:47:47,20.07
344,2025-09-17,09:47:47,5.99
345,2025-09-17,09:47:47,8.10
346,2025-09-17,09:48:48,7.17
347,2025-09-17,09:49:49,16.10
348,2025-09-17,09:50:50,16.61
349,2025-09-17,09:50:50,3.27
350,2025-09-17,09:51:51,20.15
351,2025-09-17,09:51:51,20.29
352,2025-09-17,09:52:52,14.35
353,2025-09-17,09:52:52,2.00
354,2025-09-17,09:52:52,6.79
355,2025-09-17,09:53:53,10.32
356,2025-09-17,09:53:53,10.81
357,2025-09-17,09:53:53,15.31
358,2025-09-17,09:53:53,15.41
359,2025-09-17,09:54:54,12.85
360,2025-09-17,09:55:55,14.12
361,2025-09-17,09:55:55,19.41
362,2025-09-17,09:55:55,20.24
363,2025-09-17,09:56:56,9.28
364,2025-09-17,09:58:58,10.84
365,2025-09-17,09:58:58,17.64
366,2025-09-17,09:58:58,4.04
367,2025-09-17,09:59:59,10.35
368,2025-09-17,09:59:59,11.46
369,2025-09-17,09:59:59,12.54
370,2025-09-17,09:59:59,16.36
371,2025-09-17,09:59:59,3.26
372,2025-09-18,09:00:00,16.08
373,2025-09-18,09:00:00,17.44
374,2025-09-18,09:00:00,9.40
375,2025-09-18,09:01:01,10.32
376,2025-09-18,09:01:01,16.73
377,2025-09-18,09:01:01,17.81
378,2025-09-18,09:02:02,14.41
379,2025-09-18,09:02:02,16.44
380,2025-09-18,09:02:02,19.54
381,2025-09-18,09:03:03,6.91
382,2025-09-18,09:04:04,6.26
383,2025-09-18,09:05:05,19.53
384,2025-09-18,09:05:05,7.66
385,2025-09-18,09:06:06,11.54
386,2025-09-18,09:06:06,2.27
387,2025-09-18,09:06:06,5.56
388,2025-09-18,09:08:08,15.62
389,2025-09-18,09:08:08,7.36
390,2025-09-18,09:09:09,7.07
391,2025-09-18,09:09:09,9.21
392,2025-09-18,09:10:10,3.21
393,2025-09-18,09:11:11,12.04
394,2025-09-18,09:11:11,14.79
395,2025-09-18,09:12:12,11.18
396,2025-09-18,09:12:12,15.16
397,2025-09-18,09:12:12,19.40
398,2025-09-18,09:12:12,20.74
399,2025-09-18,09:12:12,3.22
400,2025-09-18,09:13:13,18.28
401,2025-09-18,09:14:14,15.09
402,2025-09-18,09:14:14,3.97
403,2025-09-18,09:15:15,13.56
404,2025-09-18,09:15:15,18.53
405,2025-09-18,09:15:15,19.45
406,2025-09-18,09:15:15,3.08
407,2025-09-18,09:15:15,7.43
408,2025-09-18,09:16:16,1.84
409,2025-09-18,09:16:16,10.65
410,2025-09-18,09:16:16,2.21
411,2025-09-18,09:17:17,12.42
412,2025-09-18,09:17:17,19.10
413,2025-09-18,09:18:18,15.84
414,2025-09-18,09:18:18,4.89
415,2025-09-18,09:18:18,7.18
416,2025-09-18,09:19:19,19.01
417,2025-09-18,09:19:19,3.99
418,2025-09-18,09:19:19,6.32
419,2025-09-18,09:20:20,10.85
420,2025-09-18,09:20:20,11.16
421,2025-09-18,09:20:20,11.64
422,2025-09-18,09:21:21,12.26
423,2025-09-18,09:22:22,17.06
424,2025-09-18,09:23:23,13.47
425,2025-09-18,09:23:23,17.52
426,2025-09-18,09:23:23,19.05
427,2025-09-18,09:24:24,15.78
428,2025-09-18,09:25:25,10.28
429,2025-09-18,09:25:25,10.41
430,2025-09-18,09:25:25,10.92
431,2025-09-18,09:25:25,18.93
432,2025-09-18,09:26:26,4.73
433,2025-09-18,09:27:27,8.85
434,2025-09-18,09:27:27,9.22
435,2025-09-18,09:28:28,11.35
436,2025-09-18,09:28:28,11.53
437,2025-09-18,09:28:28,12.14
438,2025-09-18,09:29:29,16.67
439,2025-09-18,09:29:29,19.15
440,2025-09-18,09:30:30,8.08
441,2025-09-18,09:32:32,11.54
442,2025-09-18,09:34:34,3.94
443,2025-09-18,09:34:34,4.95
444,2025-09-18,09:34:34,6.85
445,2025-09-18,09:35:35,13.92
446,2025-09-18,09:35:35,14.64
447,2025-09-18,09:35:35,18.95
448,2025-09-18,09:37:37,2.65
449,2025-09-18,09:37:37,20.86
450,2025-09-18,09:37:37,3.90
451,2025-09-18,09:37:37,4.06
452,2025-09-18,09:38:38,11.49
453,2025-09-18,09:38:38,8.12
454,2025-09-18,09:39:39,10.98
455,2025-09-18,09:40:40,11.62
456,2025-09-18,09:40:40,3.08
457,2025-09-18,09:40:40,3.20
458,2025-09-18,09:41:41,19.42
459,2025-09-18,09:41:41,3.56
460,2025-09-18,09:43:43,10.65
461,2025-09-18,09:43:43,17.00
462,2025-09-18,09:43:43,20.23
463,2025-09-18,09:44:44,10.51
464,2025-09-18,09:45:45,1.30
465,2025-09-18,09:45:45,4.57
466,2025-09-18,09:46:46,3.83
467,2025-09-18,09:46:46,9.78
468,2025-09-18,09:47:47,5.50
469,2025-09-18,09:47:47,5.55
470,2025-09-18,09:48:48,18.49
471,2025-09-18,09:49:49,15.87
472,2025-09-18,09:49:49,16.98
473,2025-09-18,09:49:49,5.29
474,2025-09-18,09:49:49,9.31
475,2025-09-18,09:49:49,9.84
476,2025-09-18,09:50:50,4.44
477,2025-09-18,09:51:51,16.58
478,2025-09-18,09:51:51,9.90
479,2025-09-18,09:52:52,1.57
480,2025-09-18,09:52:52,16.24
481,2025-09-18,09:53:53,17.48
482,2025-09-18,09:54:54,17.68
483,2025-09-18,09:54:54,17.96
484,2025-09-18,09:55:55,13.03
485,2025-09-18,09:55:55,19.53
486,2025-09-18,09:55:55,20.60
487,2025-09-18,09:55:55,9.21
488,2025-09-18,09:56:56,1.21
489,2025-09-18,09:56:56,15.91
490,2025-09-18,09:57:57,17.88
491,2025-09-18,09:58:58,14.37
492,2025-09-18,09:58:58,17.93
493,2025-09-18,09:58:58,5.27
494,2025-09-18,09:59:59,9.10
495,2025-09-19,09:00:00,12.24
496,2025-09-19,09:00:00,13.60
497,2025-09-19,09:01:01,14.09
498,2025-09-19,09:01:01,4.31
499,2025-09-19,09:01:01,6.36
500,2025-09-19,09:02:02,15.56
501,2025-09-19,09:03:03,7.14
502,2025-09-19,09:03:03,7.87
503,2025-09-19,09:04:04,13.77
504,2025-09-19,09:05:05,6.12
505,2025-09-19,09:06:06,9.73
506,2025-09-19,09:07:07,5.23
507,2025-09-19,09:07:07,9.73
508,2025-09-19,09:08:08,19.48
509,2025-09-19,09:08:08,19.56
510,2025-09-19,09:08:08,20.02
511,2025-09-19,09:08:08,3.20
512,2025-09-19,09:09:09,18.05
513,2025-09-19,09:09:09,2.46
514,2025-09-19,09:09:09,6.40
515,2025-09-19,09:10:10,4.34
516,2025-09-19,09:12:12,16.98
517,2025-09-19,09:13:13,5.36
518,2025-09-19,09:14:14,19.66
519,2025-09-19,09:14:14,4.37
520,2025-09-19,09:14:14,9.24
521,2025-09-19,09:17:17,5.43
522,2025-09-19,09:18:18,5.53
523,2025-09-19,09:19:19,7.51
524,2025-09-19,09:20:20,1.43
525,2025-09-19,09:21:21,15.14
526,2025-09-19,09:21:21,4.89
527,2025-09-19,09:22:22,1.35
528,2025-09-19,09:22:22,12.40
529,2025-09-19,09:22:22,17.37
530,2025-09-19,09:22:22,5.89
531,2025-09-19,09:23:23,11.11
532,2025-09-19,09:23:23,6.98
533,2025-09-19,09:24:24,10.31
534,2025-09-19,09:24:24,14.93
535,2025-09-19,09:24:24,16.60
536,2025-09-19,09:24:24,7.02
537,2025-09-19,09:25:25,10.18
538,2025-09-19,09:25:25,10.21
539,2025-09-19,09:25:25,6.15
540,2025-09-19,09:26:26,7.32
541,2025-09-19,09:27:27,12.36
542,2025-09-19,09:27:27,15.16
543,2025-09-19,09:27:27,2.50
544,2025-09-19,09:27:27,20.10
545,2025-09-19,09:27:27,3.12
546,2025-09-19,09:29:29,13.00
547,2025-09-19,09:31:31,1.65
548,2025-09-19,09:31:31,11.48
549,2025-09-19,09:31:31,19.45
550,2025-09-19,09:31:31,20.48
551,2025-09-19,09:31:31,4.02
552,2025-09-19,09:31:31,9.34
553,2025-09-19,09:32:32,8.83
554,2025-09-19,09:33:33,3.80
555,2025-09-19,09:33:33,6.06
556,2025-09-19,09:33:33,8.04
557,2025-09-19,09:34:34,12.87
558,2025-09-19,09:34:34,6.26
559,2025-09-19,09:35:35,19.10
560,2025-09-19,09:35:35,5.32
561,2025-09-19,09:35:35,7.01
562,2025-09-19,09:36:36,12.82
563,2025-09-19,09:36:36,13.53
564,2025-09-19,09:36:36,14.66
565,2025-09-19,09:36:36,2.57
566,2025-09-19,09:36:36,5.01
567,2025-09-19,09:36:36,8.31
568,2025-09-19,09:36:36,9.07
569,2025-09-19,09:37:37,8.22
570,2025-09-19,09:38:38,12.65
571,2025-09-19,09:39:39,12.79
572,2025-09-19,09:39:39,16.92
573,2025-09-19,09:39:39,3.31
574,2025-09-19,09:39:39,4.34
575,2025-09-19,09:40:40,1.14
576,2025-09-19,09:40:40,12.42
577,2025-09-19,09:40:40,2.93
578,2025-09-19,09:40:40,9.50
579,2025-09-19,09:41:41,19.35
580,2025-09-19,09:41:41,5.27
581,2025-09-19,09:41:41,7.37
582,2025-09-19,09:41:41,8.13
583,2025-09-19,09:42:42,19.13
584,2025-09-19,09:43:43,18.83
585,2025-09-19,09:43:43,19.69
586,2025-09-19,09:43:43,9.05
587,2025-09-19,09:44:44,10.33
588,2025-09-19,09:44:44,12.43
589,2025-09-19,09:44:44,19.63
590,2025-09-19,09:44:44,2.76
591,2025-09-19,09:45:45,10.06
592,2025-09-19,09:45:45,10.72
593,2025-09-19,09:45:45,2.43
594,2025-09-19,09:47:47,12.80
595,2025-09-19,09:48:48,20.63
596,2025-09-19,09:48:48,20.77
597,2025-09-19,09:48:48,9.85
598,2025-09-19,09:49:49,15.61
599,2025-09-19,09:49:49,7.85
600,2025-09-19,09:51:51,17.38
601,2025-09-19,09:51:51,19.16
602,2025-09-19,09:51:51,3.54
603,2025-09-19,09:52:52,12.92
604,2025-09-19,09:52:52,15.09
605,2025-09-19,09:52:52,5.79
606,2025-09-19,09:53:53,1.90
607,2025-09-19,09:54:54,11.38
608,2025-09-19,09:54:54,17.92
609,2025-09-19,09:55:55,20.48
610,2025-09-19,09:55:55,4.46
611,2025-09-19,09:56:56,1.36
612,2025-09-19,09:56:56,6.10
613,2025-09-19,09:56:56,6.53
614,2025-09-19,09:57:57,1.95
615,2025-09-19,09:57:57,15.41
616,2025-09-19,09:59:59,11.28
617,2025-09-19,09:59:59,13.19
618,2025-09-19,09:59:59,3.93
619,2025-09-20,09:00:00,19.21
620,2025-09-20,09:01:01,13.61
621,2025-09-20,09:02:02,3.60
622,2025-09-20,09:03:03,13.63
623,2025-09-20,09:03:03,15.52
624,2025-09-20,09:05:05,11.81
625,2025-09-20,09:05:05,6.57
626,2025-09-20,09:05:05,9.80
627,2025-09-20,09:06:06,20.56
628,2025-09-20,09:06:06,8.16
629,2025-09-20,09:08:08,11.63
630,2025-09-20,09:08:08,5.72
631,2025-09-20,09:09:09,1.17
632,2025-09-20,09:09:09,16.08
633,2025-09-20,09:09:09,4.62
634,2025-09-20,09:09:09,5.48
635,2025-09-20,09:10:10,12.22
636,2025-09-20,09:11:11,18.30
637,2025-09-20,09:12:12,13.68
638,2025-09-20,09:12:12,17.56
639,2025-09-20,09:12:12,20.09
640,2025-09-20,09:12:12,6.93
641,2025-09-20,09:13:13,1.70
642,2025-09-20,09:13:13,16.60
643,2025-09-20,09:13:13,19.44
644,2025-09-20,09:13:13,2.76
645,2025-09-20,09:13:13,2.88
646,2025-09-20,09:14:14,10.23
647,2025-09-20,09:14:14,13.15
648,2025-09-20,09:14:14,14.80
649,2025-09-20,09:14:14,16.05
650,2025-09-20,09:15:15,1.66
651,2025-09-20,09:15:15,14.97
652,2025-09-20,09:15:15,5.34
653,2025-09-20,09:17:17,10.18
654,2025-09-20,09:17:17,12.84
655,2025-09-20,09:17:17,13.46
656,2025-09-20,09:17:17,7.47
657,2025-09-20,09:18:18,1.06
658,2025-09-20,09:19:19,19.31
659,2025-09-20,09:19:19,2.04
660,2025-09-20,09:19:19,8.30
661,2025-09-20,09:19:19,9.47
662,2025-09-20,09:20:20,11.45
663,2025-09-20,09:20:20,15.83
664,2025-09-20,09:20:20,3.87
665,2025-09-20,09:21:21,12.19
666,2025-09-20,09:21:21,19.08
667,2025-09-20,09:22:22,17.84
668,2025-09-20,09:23:23,15.53
669,2025-09-20,09:23:23,20.19
670,2025-09-20,09:24:24,13.42
671,2025-09-20,09:24:24,15.36
672,2025-09-20,09:25:25,12.98
673,2025-09-20,09:25:25,15.57
674,2025-09-20,09:25:25,17.50
675,2025-09-20,09:26:26,11.14
676,2025-09-20,09:27:27,16.96
677,2025-09-20,09:28:28,20.38
678,2025-09-20,09:29:29,1.05
679,2025-09-20,09:29:29,10.31
680,2025-09-20,09:29:29,7.52
681,2025-09-20,09:29:29,9.60
682,2025-09-20,09:30:30,12.98
683,2025-09-20,09:30:30,15.21
684,2025-09-20,09:32:32,7.42
685,2025-09-20,09:33:33,11.82
686,2025-09-20,09:33:33,16.26
687,2025-09-20,09:33:33,16.29
688,2025-09-20,09:33:33,20.09
689,2025-09-20,09:33:33,3.84
690,2025-09-20,09:33:33,5.88
691,2025-09-20,09:34:34,1.62
692,2025-09-20,09:34:34,12.04
693,2025-09-20,09:34:34,4.47
694,2025-09-20,09:34:34,4.97
695,2025-09-20,09:35:35,1.06
696,2025-09-20,09:35:35,15.53
697,2025-09-20,09:36:36,14.27
698,2025-09-20,09:36:36,15.70
699,2025-09-20,09:37:37,4.35
700,2025-09-20,09:37:37,5.21
701,2025-09-20,09:38:38,14.12
702,2025-09-20,09:39:39,6.14
703,2025-09-20,09:40:40,12.96
704,2025-09-20,09:40:40,13.94
705,2025-09-20,09:40:40,4.19
706,2025-09-20,09:40:40,6.87
707,2025-09-20,09:41:41,13.74
708,2025-09-20,09:41:41,3.00
709,2025-09-20,09:41:41,3.11
710,2025-09-20,09:41:41,6.28
711,2025-09-20,09:42:42,16.64
712,2025-09-20,09:43:43,15.90
713,2025-09-20,09:43:43,20.78
714,2025-09-20,09:43:43,8.56
715,2025-09-20,09:44:44,16.46
716,2025-09-20,09:44:44,19.31
717,2025-09-20,09:44:44,8.26
718,2025-09-20,09:46:46,4.65
719,2025-09-20,09:46:46,8.65
720,2025-09-20,09:47:47,12.70
721,2025-09-20,09:47:47,16.93
722,2025-09-20,09:47:47,17.56
723,2025-09-20,09:48:48,11.30
724,2025-09-20,09:49:49,1.53
725,2025-09-20,09:49:49,10.71
726,2025-09-20,09:49:49,5.68
727,2025-09-20,09:49:49,9.32
728,2025-09-20,09:50:50,11.73
729,2025-09-20,09:50:50,15.33
730,2025-09-20,09:50:50,3.53
731,2025-09-20,09:50:50,4.30
732,2025-09-20,09:50:50,4.40
733,2025-09-20,09:50:50,5.13
734,2025-09-20,09:51:51,12.17
